Title,Description,Author,Link,Image
Twisters Footage Reaction: A City Is Ripped To Shreds In This Piece Of Old School Popcorn Entertainment [CinemaCon 2024],We saw footage from Twisters at CinemaCon 2024! Did it blow us away? Read to find out!,Ethan Anderton,https://www.slashfilm.com/1556253/twisters-footage-reaction-glen-powell-lee-isaac-chung-cinemacon-2024/,https://www.slashfilm.com/img/gallery/twisters-xx-cinemacon-2024/intro-1712337241.jpg
"28 Years Later Sequel Eyeballing Candyman And The Marvels Director, Nia DaCosta","Not only will the 28 Years Later film be part of a horror trilogy, but Candyman and Marvel's Nia DaCosta might be stepping in to direct the second film.",Bill Bria,https://www.slashfilm.com/1559695/28-years-later-horror-sequel-candyman-marvel-director-nia-dacosta/,https://www.slashfilm.com/img/gallery/28-years-later-sequel-eyeballing-candyman-and-the-marvels-director-nia-dacosta/intro-1712790090.jpg
Michael Footage Reaction: The Michael Jackson Biopic Looks (And Sounds) Downright Scary [CinemaCon 2024],We saw the first footage from the Antoine Fuqua-directed Michael Jackson biopic Michael at CinemaCon and it was unnervingly accurate in terms of its visuals.,BJ Colangelo,https://www.slashfilm.com/1559465/michael-footage-reaction-michael-jackson-biopic-looks-downright-scary-cinemacon-2024/,https://www.slashfilm.com/img/gallery/michael-footage-reaction-the-michael-jackson-biopic-looks-and-sounds-downright-scary-cinemacon-2024/intro-1712777856.jpg
Ballerina Footage Reaction: The First John Wick Spin-Off Looks Absolutely Insane [CinemaCon 2024],"The John Wick universe continues to expand with Ballerina, and we saw some footage at CinemaCon 2024.",Witney Seibold,https://www.slashfilm.com/1556000/ballerina-footage-reaction-john-wick-spin-off-ana-de-armas-cinemacon-2024/,https://www.slashfilm.com/img/gallery/ballerina-cinemacon-2024/intro-1712325800.jpg
Good Fortune Footage Reaction: Keanu Reeves Is Aziz Ansari's Literal Guardian Angel [CinemaCon 2024],"Keanu Reeves plays a guardian angel in Good Fortune, and that's something we want to see. Here's our footage reaction from CinemaCon 2024.",Rafael Motamayor,https://www.slashfilm.com/1559406/good-fortune-footage-reaction-keanu-reeves-aziz-ansari-guardian-angel-cinemacon-2024/,https://www.slashfilm.com/img/gallery/good-fortune-footage-reaction-keanu-reeves-is-aziz-ansaris-literal-guardian-angel-cinemacon-2024/intro-1712773534.jpg
The Crow Footage Reaction: Bill Skarsgard Severs Heads In This Ultra-Dark Reimagining [CinemaCon 2024],"Footage of The Crow remake has risen from the grave at CinemaCon 2024, and we were there to see it.",Witney Seibold,https://www.slashfilm.com/1555537/the-crow-footage-reaction-bill-skarsgard-ultra-dark-cinemacon-2024/,https://www.slashfilm.com/img/gallery/the-crow-cinemacon-2024/intro-1712258299.jpg
Borderlands Footage Reaction: Guardians Of The Galaxy Meets Fallout In This Video Game Adaptation [CinemaCon 2024],Eli Roth was on-hand at CinemaCon to present brand-new footage from his slow-developing Borderlands video game movie adaptation. Here's what we saw.,Ryan Scott,https://www.slashfilm.com/1559292/borderlands-footage-reaction-guardians-galaxy-meets-fallout-cinemacon-2024/,https://www.slashfilm.com/img/gallery/borderlands-cinemacon-2024/intro-1712359947.jpg
The Strangers: Chapter 1 Footage Reaction: The Horror Franchise Goes To Incredibly Tense Places [CinemaCon 2024],The Strangers are back. We saw footage from The Strangers: Chapter 1 at CinemaCon and lived to tell the tale.,Ryan Scott,https://www.slashfilm.com/1555672/the-strangers-chapter-1-footage-reaction-horror-franchise-incredibly-tense-cinemacon-2024/,https://www.slashfilm.com/img/gallery/the-strangers-chapter-1-cinemacon-2024/intro-1712264062.jpg
"Monopoly Movie Passes Go, With Producer Margot Robbie Hoping To Replicate That Barbie Magic",Margot Robbie is moving from Barbie to Monopoly: she'll produce the new Monopoly movie for Lionsgate.,Jeremy Mathai,https://www.slashfilm.com/1559289/monopoly-movie-passes-go-with-producer-margot-robbie/,https://www.slashfilm.com/img/gallery/monopoly-movie-passes-go-with-producer-margot-robbie-hoping-to-replicate-that-barbie-magic/intro-1712769477.jpg
Cool Stuff: New Star Wars: The Phantom Menace Funko POPs Celebrate The 25th Anniversary,"For the 25th anniversary of Star Wars: The Phantom Menace, there's a new collection of Funko POPs coming just in time for the movie's theatrical re-release.",Ethan Anderton,https://www.slashfilm.com/1558388/cool-stuff-star-wars-the-phantom-menace-funko-pops-25th-anniversary/,https://www.slashfilm.com/img/gallery/cool-stuff-new-star-wars-the-phantom-menace-funko-pops-celebrate-the-25th-anniversary/intro-1712681752.jpg
"The Boy And The Heron Just Had A Massive Box Office Weekend, Months After It Opened",Hayao Miyazaki's The Boy and the Heron had a huge opening at the Chinese box office and is now shaping up to be one of his biggest commercial hits ever.,Ryan Scott,https://www.slashfilm.com/1558466/the-boy-and-the-heron-massive-box-office-weekend-china/,https://www.slashfilm.com/img/gallery/the-boy-and-the-heron-just-had-a-massive-box-office-weekend-months-after-it-opened/intro-1712684402.jpg
Beetlejuice Beetlejuice Footage Reaction: Director Tim Burton Finally Embraces Practical Effects Again [CinemaCon 2024],"The ghost with the most is back, and we've seen some new footage of Michael Keaton and more in director Tim Burton's Beetlejuice Beetlejuice at CinemaCon.",Danielle Ryan,https://www.slashfilm.com/1555428/beetlejuice-beetlejuice-footage-reaction-director-tim-burton-practical-effects-cinemacon-2024/,https://www.slashfilm.com/img/gallery/beetlejuice-beetlejuice-cinemacon-2024/intro-1712712257.jpg
Mickey 17 Footage Reaction: Words Cannot Describe The First Bonkers Look From Director Bong Joon-Ho's Parasite Follow-Up,Warner Bros. showed footage from Bong Joon-ho's Parasite follow-up Mickey 17 at CinemaCon. There are no words to explain his new Robert Pattinson sci-fi flick.,Jeremy Smith,https://www.slashfilm.com/1555585/mickey-17-director-bong-joon-ho-bonkers-footage-reaction-cinemacon-2024/,https://www.slashfilm.com/img/gallery/mickey-17-cinemacon-2024/intro-1712260632.jpg
The Joker: Folie à Deux Trailer Brings Lady Gaga's Harley Quinn Into Arthur's Life,"Arthur Fleck, aka Joker, is back, and this time he's bringing Harley Quinn with him. Watch the Joker: Folie à Deux trailer right here.",Chris Evangelista,https://www.slashfilm.com/1550258/joker-2-trailer-lady-gaga-joaquin-phoenix-dc/,https://www.slashfilm.com/img/gallery/the-joker-folie-deux-trailer-brings-lady-gagas-harley-quinn-into-arthurs-life/intro-1712711118.jpg
The Watchers Footage Reaction: A Horror Fairy Tale That Continues The Shyamalan Legacy [CinemaCon 2024],"Ishana Night Shyamalan, daughter of M. Night, tries her hand at directing a creepy thriller with The Watchers. Here's what we saw from the film at CinemaCon.",Sandy Schaefer,https://www.slashfilm.com/1555503/the-watchers-footage-reaction-horror-fairytale-shyamalan-legacy-cinemacon-2024/,https://www.slashfilm.com/img/gallery/the-watchers-cinemacon-2024/intro-1712257019.jpg
How Chris Hemsworth And Director George Miller Cooked Up Furiosa's Wild Villain [CinemaCon 2024],"George Miller and Chris Hemsworth teamed up to shape the character of Dementus, his larger-than-life villain in Furiosa: A Mad Max Saga.",Michael Boyle,https://www.slashfilm.com/1558826/chris-hemsworth-director-george-miller-cooked-up-wild-furiosa-villain-cinemacon-2024/,https://www.slashfilm.com/img/gallery/how-chris-hemsworth-and-director-george-miller-cooked-up-furiosas-wild-villain-cinemacon-2024/intro-1712709422.jpg
Horizon Footage Reaction: Director Kevin Costner's Western Epic Looks Utterly Massive [CinemaCon 2024],"Kevin Costner is heading back to the Old West with Horizon: An American Saga, and we were on hand to check out some new footage at CinemaCon.",Sandy Schaefer,https://www.slashfilm.com/1555563/horizon-an-american-saga-footage-director-kevin-costner-massive-western-epic-cinemacon-2024/,https://www.slashfilm.com/img/gallery/horizon-an-american-saga-cinemacon-2024/intro-1712259437.jpg
MPA Claims Piracy Costs Theaters $1 Billion Per Year – And They Have A Plan To Stop It [CinemaCon 2024],MPA Chairman and CEO Charles Rivkin took the stage at CinemaCon 2024 to discuss the matter of movie piracy and revealed a plan to help address it.,Ryan Scott,https://www.slashfilm.com/1558579/mpa-claims-piracy-costs-theaters-plan-to-stop-it-cinemacon-2024/,https://www.slashfilm.com/img/gallery/mpa-claims-piracy-costs-theaters-1-billion-per-year-and-they-have-a-plan-to-stop-it-cinemacon-2024/intro-1712689729.jpg
Cool Stuff: One Of The Best Star Wars Books Is Getting An Incredible Set Of Action Figures,"One of the best Star Wars books ever written is getting an official action figure set from Hasbro's Star Wars Black Series line, and it includes Mara Jade.",Ethan Anderton,https://www.slashfilm.com/1557811/cool-stuff-star-wars-the-last-command-thrawn-trilogy-hasbro-action-figures/,https://www.slashfilm.com/img/gallery/cool-stuff-one-of-the-best-star-wars-books-is-getting-an-incredible-set-of-action-figures/intro-1712608914.jpg
First Joker 2 Footage Finally Delivers What Batman Fans Crave: The Joker Crying In The Rain,"The first footage from Joker 2, aka Joker: Folie à Deux, is here ahead of the full trailer release.",Jeremy Mathai,https://www.slashfilm.com/1558315/first-joker-2-footage-dc/,https://www.slashfilm.com/img/gallery/first-joker-2-footage-finally-delivers-what-batman-fans-crave-the-joker-crying-in-the-rain/intro-1712678656.jpg
The Dark Knight Rises Almost Featured Another Classic Villain Instead Of Bane,"In an alternate universe, The Dark Knight Rises would have featured a different villain played played by Leonardo DiCaprio.",Witney Seibold,https://www.slashfilm.com/1558003/the-dark-knght-rises-the-riddler-instead-of-bane-dc/,https://www.slashfilm.com/img/gallery/the-dark-knight-rises-almost-featured-another-classic-villain-instead-of-bane/intro-1712636042.jpg
Godzilla X Kong's Box Office Dominance Is More Impressive Than You Realize,Godzilla x Kong is currently poised to be the highest-grossing MonsterVerse film at the global box office.,Ryan Scott,https://www.slashfilm.com/1557993/godzilla-x-kong-box-office-dominance-impressive-global-monsterverse/,https://www.slashfilm.com/img/gallery/godzilla-x-kongs-box-office-dominance-is-more-impressive-than-you-realize/intro-1712633992.jpg
"How Dolby Cinema Compares To IMAX, Straight From A Dolby Exec","On today's episode of the /Film Daily podcast, we spoke with an executive from Dolby about their new initiative, how Dolby Cinema compares to IMAX, and more.",Ryan Scott,https://www.slashfilm.com/1557787/how-dolby-cinema-compares-to-imax-straight-from-dolby-exec/,https://www.slashfilm.com/img/gallery/how-dolby-cinema-compares-to-imax-straight-from-a-dolby-exec/intro-1712609932.jpg
Robert Downey Jr. Would Return To The MCU For One Very Understandable Reason,"Would Robert Downey Jr. return to the Marvel Cinematic Universe as Iron Man? Apparently, he would.",Witney Seibold,https://www.slashfilm.com/1557621/downey-would-return-to-marvel-for-understandable-reason/,https://www.slashfilm.com/img/gallery/robert-downey-jr-would-return-to-the-mcu-for-one-very-understandable-reason/intro-1712598775.jpg
Cool Stuff: Pop Culture Coffee Is Serving Up Ghostbusters Brews Like Ecto-Espresso,"Ghostbusters: Frozen Empire has inspired some new coffee flavors from Pop Culture Coffee, including Ecto-Espresso and Puftmello, and we've got all the details.",Ethan Anderton,https://www.slashfilm.com/1557520/cool-stuff-pop-culture-coffee-ghostbusters-flavors-ecto-espresso/,https://www.slashfilm.com/img/gallery/cool-stuff-pop-culture-coffee-is-serving-up-ghostbusters-brews-like-ecto-espresso/intro-1712594310.jpg
Bruce Springsteen's Best Album Is Getting A Making-Of Movie,Jeremy Allen White is in talks to play the Boss in a movie about the making of Bruce Springsteen's best album.,Devin Meenan,https://www.slashfilm.com/1557645/deliver-me-from-nowhere-jeremy-allen-white-bruce-springsteen-best-album/,https://www.slashfilm.com/img/gallery/bruce-springsteens-best-album-is-getting-a-making-of-movie/intro-1712599827.jpg
How To Watch Kung Fu Panda 4 At Home,"Kung Fu Panda 4 will be available for digital purchase and PVOD in April, while the sequel is still in theaters. There's also a new animated short with it",Rafael Motamayor,https://www.slashfilm.com/1557551/how-to-watch-kung-fu-panda-4-at-home/,https://www.slashfilm.com/img/gallery/how-to-watch-kung-fu-panda-4-at-home/intro-1712595365.jpg
Scarlett Johansson And Channing Tatum Fake A Moon Landing In The Fly Me To The Moon Trailer,Channing Tatum and Scarlett Johansson find love amid the unrelenting pressure of the 1960s space race in the trailer for Fly Me to the Moon.,Jeremy Mathai,https://www.slashfilm.com/1557388/fly-me-to-the-moon-trailer-scarlett-johansson-channing-tatum/,https://www.slashfilm.com/img/gallery/scarlett-johansson-and-channing-tatum-fake-a-moon-landing-in-the-fly-me-to-the-moon-trailer/intro-1712587042.jpg
"A24 Brings Sex, Sleaze, And A Serial Killer To Hollywood In The MaXXXine Trailer","Maxine Minx is ready to leave her bloody past behind her and become a movie star, but the first trailer for MaXXXine teases the horror that lurks in L.A.",Valerie Ettenhofer,https://www.slashfilm.com/1557071/maxxxine-trailer/,https://www.slashfilm.com/img/gallery/a24-brings-sex-sleaze-and-a-serial-killer-to-hollywood-in-the-maxxxine-trailer/intro-1712529011.jpg
"Cool Stuff: RSVLTS Happy Gilmore Shirts And Golf Gear Are Just Easin' The Tension, Baby","Whether you're a golfer or a hockey player or just a fan of great comedies, RSVLTS has some new Happy Gilmore gear. Talk about a hole in one!",Ethan Anderton,https://www.slashfilm.com/1556088/cool-stuff-rsvlts-happy-gilmore-shirts-golf-gear/,https://www.slashfilm.com/img/gallery/cool-stuff-rsvlts-happy-gilmore-shirts-and-golf-gear-are-just-easin-the-tension-baby/intro-1712330831.jpg
Marvel's New Fantastic Four Movie Could Feature The Future Foundation,The Fantastic Four movie might feature the Future Foundation - but what is that?,Valerie Ettenhofer,https://www.slashfilm.com/1556121/marvel-new-fantastic-four-movie-could-feature-future-foundation/,https://www.slashfilm.com/img/gallery/marvels-new-fantastic-four-movie-could-feature-the-future-foundation/intro-1712332451.jpg
Abigail Directors Tease A Brain-Melting Soundtrack And Jean Dawson's End Credits Song,"The soundtrack for Abigail includes some 'fun swings' and an original end credits song from Jean Dawson, whose music was featured in Scream VI.",Hannah Shaw-Williams,https://www.slashfilm.com/1556557/abigail-movie-soundtrack-jean-dawson-end-credits-song/,https://www.slashfilm.com/img/gallery/abigail-directors-tease-a-brain-melting-soundtrack-and-original-end-credits-song/intro-1712359034.jpg
Why Texas And California Are Allied Against The United States Government In Civil War,The director of Civil War has explained why Texas and California have teamed up in his new movie.,Jeremy Mathai,https://www.slashfilm.com/1555299/why-texas-and-california-are-allied-in-civil-war/,https://www.slashfilm.com/img/gallery/why-texas-and-california-are-allied-against-the-united-states-government-in-civil-war/intro-1712323954.jpg
Director James Mangold's Star Wars Movie Just Landed The Writer Of Andor's Best Episode,"James Mangold's new Star Wars movie, tentatively titled Dawn of the Jedi, has brought on Andor writer Beau Willimon as the script's co-writer.",Ryan Scott,https://www.slashfilm.com/1556506/director-james-mangold-star-wars-movie-andor-best-episode-writer/,https://www.slashfilm.com/img/gallery/director-james-mangolds-star-wars-movie-just-landed-the-writer-of-andors-best-episode/intro-1712352514.jpg
"Disney Sets New Release Dates For Star Wars, Tron, Moana And More","Disney has firmed up its theatrical release slate for 2025 and 2026, setting new dates for The Mandalorian & Grogu, Tron: Ares, Toy Story 5, and much more.",Ryan Scott,https://www.slashfilm.com/1556359/disney-release-dates-star-wars-mandalorian-grogu-tron-ares-moana-more/,https://www.slashfilm.com/img/gallery/disney-sets-new-release-dates-for-star-wars-tron-moana-and-more/intro-1712343580.jpg
Cool Stuff: Hail Satan With The First Omen Soundtrack On Vinyl From Mutant,"The First Omen brings a new round of cursed scares to theaters, and with it comes composer Mark Korven's haunting score, which is getting a vinyl soundtrack.",BJ Colangelo,https://www.slashfilm.com/1555626/cool-stuff-hail-satan-first-omen-vinyl-soundtrack-mutant/,https://www.slashfilm.com/img/gallery/cool-stuff-hail-satan-with-the-first-omen-soundtrack-on-vinyl-from-mutant/intro-1712261735.jpg
Alisha Weir's Toughest Stunt For Abigail Was A Pro Ballet Move,"Alisha Weir ran along banisters and flew through the air for Abigail, but the stunt that required the most intense training was a ballet dance.",Hannah Shaw-Williams,https://www.slashfilm.com/1556275/abigail-alisha-weir-stunts-ballet-en-pointe/,https://www.slashfilm.com/img/gallery/alisha-weirs-toughest-stunt-for-abigail-was-a-pro-ballet-move/intro-1712337110.jpg
Alex Garland's Civil War Aims To Be A Rare Box Office Blockbuster For A24,"Alex Garland's Civil War is A24's most expensive movie ever, but can it become a blockbuster hit at the box office? Let's break it down.",Ryan Scott,https://www.slashfilm.com/1555621/alex-garland-civil-war-box-office-blockbuster-a24/,https://www.slashfilm.com/img/gallery/alex-garlands-civil-war-aims-to-be-a-rare-box-office-blockbuster-for-a24/intro-1712261163.jpg
Abigail Star Melissa Barrera Hid A Dracula Easter Egg In Her Character's Name,"Melissa Barrera came up with her character's real name in Abigail, and she couldn't resist paying homage to Bram Stoker's Dracula.",Hannah Shaw-Williams,https://www.slashfilm.com/1555808/abigail-melissa-barrera-character-name-dracula-easter-egg/,https://www.slashfilm.com/img/gallery/abigail-star-melissa-barrera-snuck-a-dracula-easter-egg-into-her-characters-name/intro-1712270335.jpg
"Legendary Keeps The Spice Flowing, Reveals Dune 3 Development","The spice (and the money) will continue to flow, now that Legendary is officially bringing Denis Villeneuve back to direct a third Dune movie.",Jeremy Mathai,https://www.slashfilm.com/1531569/dune-3-announcement-denis-villeneuve/,https://www.slashfilm.com/img/gallery/warner-bros-keeps-the-spice-flowing-announces-dune-3/intro-1709572674.jpg
Dan Stevens' Look In Abigail Was Inspired By I Think You Should Leave With Tim Robinson,Radio Silence and Dan Stevens found a way to express their love for I Think You Should Leave With Tim Robinson in their new horror movie Abigail.,Hannah Shaw-Williams,https://www.slashfilm.com/1555357/abigail-dan-stevens-i-think-you-should-leave-with-tim-robinson/,https://www.slashfilm.com/img/gallery/dan-stevens-look-in-abigail-was-inspired-by-i-think-you-should-leave-with-tim-robinson/intro-1712252939.jpg
Bambi: The Reckoning Teaser Trailer Lets That Adorable Little Deer Pursue Sweet Revenge,Bambi wants revenge in the teaser for the horror movie Bambi: The Reckoning.,Chris Evangelista,https://www.slashfilm.com/1555203/bambi-the-reckoning-trailer-horror-movie/,https://www.slashfilm.com/img/gallery/bambi-the-reckoning-teaser-trailer-lets-that-adorable-little-deer-pursue-sweet-revenge/intro-1712241446.jpg
The Directors Of Scream Unleash Vampire Horror With The Abigail Trailer,The filmmakers behind Ready or Not and Scream are bringing vampire horror back to the big screen with Abigail. Check out the movie's new trailer here.,Sandy Schaefer,https://www.slashfilm.com/1554217/abigail-vampire-horror-movie-trailer/,https://www.slashfilm.com/img/gallery/the-directors-of-scream-unleash-vampire-horror-with-the-abigail-trailer/intro-1712156580.jpg
The Babes Trailer Teases What Critics Are Calling The 'Bridesmaids Of Babymaking',"Babes got stellar reviews after premiering at the South by Southwest Film Festival in March 2024, and the first trailer has unfurled some big, nasty laughs.",Jeremy Smith,https://www.slashfilm.com/1553777/babes-trailer-critics-calling-bridesmaids-babymaking/,https://www.slashfilm.com/img/gallery/the-babes-trailer-teases-what-critics-are-calling-the-bridesmaids-of-babymaking-shell/intro-1712092851.jpg
"Cool Stuff: Finally, M3GAN Can Be Your Actual Bestie With NECA's Life-Sized Replica","NECA is bringing a life-size Model 3 Generative Android, or M3GAN, into your home, but thankfully without all the AI that would turn her into a murderous doll.",BJ Colangelo,https://www.slashfilm.com/1553385/cool-stuff-neca-m3gan-life-sized-replica-doll/,https://www.slashfilm.com/img/gallery/cool-stuff-finally-m3gan-can-be-your-actual-bestie-with-necas-life-sized-replica/intro-1712076945.jpg
Christian Bale Goes Full Jared Leto Joker As Frankenstein's Monster In The Bride First Look,Our first look at Maggie Gyllenhaal's The Bride gives us Christian Bale as a Frankenstein's Monster with tattoos.,Jeremy Mathai,https://www.slashfilm.com/1555123/the-bride-christian-bale-horror-frankenstein/,https://www.slashfilm.com/img/gallery/christian-bale-goes-full-jared-leto-joker-as-frankensteins-monster-in-the-bride-first-look/intro-1712241617.jpg
Marvel's Fantastic Four Movie Has Found Its (Female) Silver Surfer,"Marvel's The Fantastic Four has found someone to play Silver Surfer, and it's no one you would have expected. Instead, it's Ozark star Julia Garner.",Ryan Scott,https://www.slashfilm.com/1554780/marvel-fantastic-four-movie-female-silver-surfer-shalla-bal-julia-garner/,https://www.slashfilm.com/img/gallery/marvels-fantastic-four-movie-has-found-its-female-silver-surfer/intro-1712180477.jpg
"DC's Supergirl Movie Has Found Its Director, And It's An Unexpected Choice","I, Tonya director Craig Gillespie is currently in talks to helm Supergirl.",Jeremy Mathai,https://www.slashfilm.com/1554685/craig-gillespie-dc-supergirl-movie-director/,https://www.slashfilm.com/img/gallery/dcs-supergirl-movie-has-found-its-director-and-its-an-unexpected-choice/intro-1712174824.jpg
Disney's Ongoing Battle Against Trian And Nelson Peltz Explained,"Today, Nelson Peltz's fight against Disney and his efforts to secure two seats on the company's board failed spectacularly. Let's break it down.",Jeremy Smith,https://www.slashfilm.com/1554592/disney-ongoing-battle-against-trian-and-nelson-peltz-explained/,https://www.slashfilm.com/img/gallery/disneys-ongoing-battle-against-trian-and-nelson-peltz-explained/intro-1712170607.jpg
"Universal Rescued Monkey Man From Netflix For Chump Change, And It'll Pay Off At The Box Office",Universal will easily make a profit on Dev Patel's Monkey Man at the box office after Netflix left the movie sitting on a shelf collecting dust.,Ryan Scott,https://www.slashfilm.com/1554523/universal-rescued-monkey-man-from-netflix-chump-change-pay-off-box-office/,https://www.slashfilm.com/img/gallery/universal-rescued-monkey-man-from-netflix-for-chump-change-and-itll-pay-off-at-the-box-office/intro-1712166993.jpg
Joker 2 Finally Delivers What Batman Fans Crave: 'Brief Full Nudity',"Joker 2 has been rated R for some surprising reasons, including 'brief full nudity.'",Chris Evangelista,https://www.slashfilm.com/1554224/joker-2-rated-r-violence-brief-full-nudity-dc/,https://www.slashfilm.com/img/gallery/joker-2-finally-delivers-what-batman-fans-crave-brief-full-nudity/intro-1712157038.jpg
Whoa: New Matrix Movie Coming From Director Drew Goddard,"A fifth Matrix movie is officially in the works, with The Cabin in the Woods director Drew Goddard calling the shots and Lana Wachowski producing.",Ryan Scott,https://www.slashfilm.com/1554379/new-matrix-movie-director-drew-goddard/,https://www.slashfilm.com/img/gallery/whoa-new-matrix-movie-coming-from-director-drew-goddard/intro-1712162275.jpg
The Cuckoo Trailer Takes Euphoria Star Hunter Schafer On A Strange Horror Trip,Hunter Schafer stars in the trailer for the new horror movie Cuckoo. Watch it right here.,Chris Evangelista,https://www.slashfilm.com/1550456/cuckoo-trailer-euphoria-star-hunter-schafer-strange-horror-trip/,https://www.slashfilm.com/img/gallery/the-cuckoo-trailer-takes-euphoria-star-hunter-schafer-on-a-strange-horror-trip/intro-1711645759.jpg
New Daredevil: Born Again Images Reveal The Bloody Return Of Jon Bernthal's Punisher,Photos from the set of Daredevil: Born Again confirm Jon Bernthal is indeed reprising his role as Frank Castle (aka The Punisher) for Marvel's Disney+ series.,Ryan Scott,https://www.slashfilm.com/1554283/daredevil-born-again-punisher-jon-bernthal-set-images-marvel/,https://www.slashfilm.com/img/gallery/new-daredevil-born-again-images-reveal-the-bloody-return-of-jon-bernthals-punisher/intro-1712159177.jpg
"No, Director Sam Raimi Isn't Working On A New Spider-Man Movie","Despite persistent rumors, director Sam Raimi confirmed he's not working on a Spider-Man 4 with Tobey Maguire. It hasn't even been discussed between them.",Witney Seibold,https://www.slashfilm.com/1553418/director-sam-raimi-isnt-working-on-new-marvel-spider-man-4-movie/,https://www.slashfilm.com/img/gallery/no-director-sam-raimi-isnt-working-on-a-new-spider-man-movie/intro-1712078115.jpg
"Madame Web Is Hilariously Short Of A Box Office Milestone, Adding Insult To Injury","Sony's latest Spider-Man spinoff, Madame Web, looks to end its disastrous run at the box office on an appropriately unsatisfying note.",Ryan Scott,https://www.slashfilm.com/1553313/madame-web-hilariously-short-box-office-milestone/,https://www.slashfilm.com/img/gallery/madame-web-is-hilariously-short-of-a-box-office-milestone-adding-insult-to-injury/intro-1712073918.jpg
Kingdom Of The Planet Of The Apes' Running Time Sets A Record For The Franchise,Get ready for a lot of monkey business: Kingdom of the Planet of the Apes is going to be the longest Apes movie yet.,Jeremy Mathai,https://www.slashfilm.com/1553262/kingdom-of-the-planet-of-the-apes-running-time/,https://www.slashfilm.com/img/gallery/kingdom-of-the-planet-of-the-apes-running-time-sets-a-record-for-the-franchise/intro-1712077467.jpg
"Cool Stuff: Star Wars Travel Bags Make Getaways Easy For Jedi, Rebels, Imperials & Mandalorians","Heroes & Villains has a new set of Star Wars-inspired travel bags for those making a quick getaway, whether it's on vacation or escaping bounty hunters.",Ethan Anderton,https://www.slashfilm.com/1552780/cool-stuff-star-wars-heroes-villains-travel-bags-jedi-rebel-mandalorian-imperial/,https://www.slashfilm.com/img/gallery/cool-stuff-star-wars-travel-bags-make-getaways-easy-for-jedi-rebels-imperials-mandalorians/intro-1712006663.jpg
Dune: Part Two Crossed Yet Another Major Box Office Milestone,Dune: Part 2 is continuing to spice up the box office and establish Timothee Chalamet as one of Hollywood's strongest draws.,Ryan Scott,https://www.slashfilm.com/1552837/dune-part-two-crossed-another-major-box-office-milestone/,https://www.slashfilm.com/img/gallery/dune-part-two-crossed-yet-another-major-box-office-milestone/intro-1712012083.jpg
5 Reasons Godzilla X Kong Obliterated The Box Office,"Godzilla x Kong: The New Empire not only over-performed at the box office, but it was also the crowd-pleaser audiences had been waiting for.",Ryan Scott,https://www.slashfilm.com/1552586/reasons-godzilla-x-kong-obliterated-box-office/,https://www.slashfilm.com/img/gallery/5-reasons-godzilla-x-kong-obliterated-the-box-office/intro-1711995627.jpg
Cool Stuff: April Pools Day Brings New-Ish Marvel Legends Deadpool & Wolverine Figures,"Marvel Legends will have a new line of action figures tied to Deadpool & Wolverine, but before that, they're repainting a pair of figures from Deadpool 2.",Ethan Anderton,https://www.slashfilm.com/1552431/cool-stuff-april-pools-day-marvel-legends-deadpool-wolverine-action-figures/,https://www.slashfilm.com/img/gallery/cool-stuff-april-pools-day-brings-new-ish-marvel-legends-deadpool-wolverine-figures/intro-1711989302.jpg
"Civil War Director Alex Garland Is Taking A Long, Long Break From Filmmaking","Civil War filmmaker Alex Garland is determined to take a break from directing for the foreseeable future, although he does intend to continue writing movies.",Rafael Motamayor,https://www.slashfilm.com/1552462/civil-war-director-alex-garland-taking-break-from-filmmaking/,https://www.slashfilm.com/img/gallery/civil-war-director-alex-garland-is-taking-a-long-long-break-from-filmmaking/intro-1711990389.jpg
Kingdom Of The Planet Of The Apes Explores The Origins Of The Forbidden Zone,"In Kingdom of the Planet of the Apes, young chimpanzee Noa (Owen Teague) will venture out into the Forbidden Zone, a concept from the original trilogy.",Devin Meenan,https://www.slashfilm.com/1551790/kingdom-of-the-planet-of-the-apes-forbidden-zone/,https://www.slashfilm.com/img/gallery/kingdom-of-the-planet-of-the-apes-explores-the-origins-of-the-forbidden-zone/intro-1711837638.jpg
The First Omen Seeks To Bring The Horror Faithful To The Box Office,Will The First Omen scare up a box office win? Let's investigate this spooky mystery!,Ryan Scott,https://www.slashfilm.com/1551314/the-first-omen-seeks-to-bring-horror-faithful-to-box-office/,https://www.slashfilm.com/img/gallery/the-first-omen-seeks-to-bring-the-horror-faithful-to-the-box-office/intro-1711736899.jpg
Godzilla X Kong Stomps Ghostbusters And Scores $75 Million Opening Weekend At The Box Office,Ghostbusters: Frozen Empire gets knocked down an estimated 66% in its second weekend as Godzilla x Kong: The New Empire smashes into the box office.,Hannah Shaw-Williams,https://www.slashfilm.com/1551677/godzilla-x-kong-new-empire-opening-weekend-box-office/,https://www.slashfilm.com/img/gallery/godzilla-x-kong-stomps-ghostbusters-and-scores-75-million-opening-weekend-at-the-box-office/intro-1711818496.jpg
